Timestamp(ms),Current(uA),D0-D7
819510,1483.036,11111111
819520,1483.252,11111111
819530,1483.657,11111111
819540,1483.112,11111111
819550,1482.151,11111111
819560,1482.621,11111111
819570,1482.564,11111111
819580,1482.872,11111111
819590,1482.541,11111111
819600,1483.077,11111111
819610,1483.469,11111111
819620,1483.119,11111111
819630,1483.429,11111111
819640,1484.339,11111111
819650,1483.699,11111111
819660,1482.325,11111111
819670,1482.514,11111111
819680,1482.644,11111111
819690,1482.611,11111111
819700,1482.884,11111111
819710,1483.078,11111111
819720,1482.609,11111111
819730,1482.467,11111111
819740,1482.307,11111111
819750,1483.124,11111111
819760,1482.739,11111111
819770,1482.696,11111111
819780,1483.321,11111111
819790,1482.458,11111111
819800,1482.346,11111111
819810,1481.495,11111111
819820,1482.419,11111111
819830,1482.511,11111111
819840,1482.648,11111111
819850,1481.918,11111111
819860,1481.699,11111111
819870,1481.155,11111111
819880,1482.088,11111111
819890,1482.095,11111111
819900,1482.413,11111111
819910,1482.248,11111111
819920,1482.088,11111111
819930,1481.775,11111111
819940,1481.748,11111111
819950,1481.664,11111111
819960,1482.420,11111111
819970,1481.567,11111111
819980,1482.621,11111111
819990,1482.673,11111111
820000,1482.723,11111111
820010,1482.167,11111111
820020,1482.690,11111111
820030,1483.191,11111111
820040,1482.631,11111111
820050,1482.737,11111111
820060,1482.086,11111111
820070,1482.448,11111111
820080,1482.389,11111111
820090,1482.364,11111111
820100,1481.827,11111111
820110,1482.445,11111111
820120,1481.887,11111111
820130,1482.264,11111111
820140,1481.288,11111111
820150,1482.998,11111111
820160,1482.039,11111111
820170,1482.582,11111111
820180,1481.955,11111111
820190,1481.855,11111111
820200,1482.159,11111111
820210,1482.344,11111111
820220,1481.843,11111111
820230,1482.244,11111111
820240,1481.557,11111111
820250,1481.639,11111111
820260,1482.094,11111111
820270,1482.396,11111111
820280,1482.131,11111111
820290,1481.861,11111111
820300,1482.820,11111111
820310,1482.766,11111111
820320,1483.051,11111111
820330,1482.984,11111111
820340,1482.509,11111111
820350,1483.031,11111111
820360,1482.497,11111111
820370,1483.153,11111111
820380,1483.440,11111111
820390,1483.538,11111111
820400,1483.571,11111111
820410,1483.517,11111111
820420,1482.895,11111111
820430,1482.894,11111111
820440,1483.161,11111111
820450,1482.815,11111111
820460,1482.516,11111111
820470,1483.115,11111111
820480,1482.802,11111111
820490,1482.735,11111111
820500,1482.603,11111111
820510,1482.163,11111111
820520,1481.623,11111111
820530,1482.216,11111111
820540,1482.519,11111111
820550,1482.214,11111111
820560,1482.532,11111111
820570,1482.919,11111111
820580,1483.146,11111111
820590,1482.984,11111111
820600,1483.274,11111111
820610,1483.370,11111111
820620,1483.991,11111111
820630,1484.118,11111111
820640,1482.867,11111111
820650,1483.198,11111111
820660,1482.526,11111111
820670,1482.312,11111111
820680,1482.112,11111111
820690,1482.488,11111111
820700,1482.613,11111111
820710,1483.125,11111111
820720,1482.940,11111111
820730,1482.444,11111111
820740,1482.720,11111111
820750,1482.955,11111111
820760,1482.588,11111111
820770,1482.598,11111111
820780,1483.163,11111111
820790,1482.824,11111111
820800,1482.080,11111111
820810,1482.525,11111111
820820,1483.284,11111111
820830,1482.888,11111111
820840,1483.295,11111111
820850,1483.726,11111111
820860,1483.188,11111111
820870,1482.214,11111111
820880,1482.633,11111111
820890,1483.065,11111111
820900,1482.519,11111111
820910,1482.483,11111111
820920,1482.999,11111111
820930,1483.281,11111111
820940,1482.860,11111111
820950,1482.300,11111111
820960,1482.504,11111111
820970,1482.703,11111111
820980,1482.399,11111111
820990,1482.189,11111111
821000,1482.716,11111111
821010,1482.756,11111111
821020,1482.158,11111111
821030,1481.762,11111111
821040,1482.808,11111111
821050,1483.127,11111111
821060,1483.217,11111111
821070,1482.120,11111111
821080,1481.934,11111111
821090,1483.346,11111111
821100,1482.887,11111111
821110,1483.153,11111111
821120,1482.698,11111111
821130,1482.873,11111111
821140,1482.548,11111111
821150,1482.777,11111111
821160,1483.383,11111111
821170,1483.156,11111111
821180,1483.067,11111111
821190,1482.296,11111111
821200,1482.336,11111111
821210,1483.428,11111111
821220,1482.595,11111111
821230,1482.260,11111111
821240,1482.349,11111111
821250,1482.533,11111111
821260,1482.756,11111111
821270,1483.260,11111111
821280,1483.156,11111111
821290,1483.232,11111111
821300,1483.619,11111111
821310,1482.760,11111111
821320,1482.767,11111111
821330,1483.438,11111111
821340,1483.014,11111111
821350,1482.143,11111111
821360,1482.030,11111111
821370,1482.681,11111111
821380,1483.178,11111111
821390,1482.707,11111111
821400,1483.193,11111111
821410,1483.167,11111111
821420,1482.185,11111111
821430,1481.351,11111111
821440,1481.890,11111111
821450,1482.443,11111111
821460,1482.931,11111111
821470,1481.837,11111111
821480,1482.597,11111111
821490,1482.382,11111111
821500,1481.936,11111111
821510,1482.323,11111111
821520,1482.681,11111111
821530,1482.659,11111111
821540,1482.199,11111111
821550,1482.253,11111111
821560,1482.257,11111111
821570,1482.032,11111111
821580,1482.250,11111111
821590,1482.664,11111111
821600,1482.491,11111111
821610,1481.825,11111111
821620,1481.343,11111111
821630,1481.794,11111111
821640,1481.336,11111111
821650,1481.386,11111111
821660,1481.991,11111111
821670,1481.440,11111111
821680,1482.408,11111111
821690,1482.899,11111111
821700,1482.323,11111111
821710,1481.609,11111111
821720,1482.021,11111111
821730,1482.068,11111111
821740,1481.994,11111111
821750,1481.923,11111111
821760,1481.426,11111111
821770,1481.662,11111111
821780,1481.788,11111111
821790,1481.377,11111111
821800,1482.412,11111111
821810,1482.924,11111111
821820,1482.352,11111111
821830,1481.616,11111111
821840,1482.011,11111111
821850,1482.074,11111111
821860,1482.328,11111111
821870,1483.091,11111111
821880,1482.783,11111111
821890,1483.341,11111111
821900,1481.474,11111111
821910,1481.642,11111111
821920,1481.395,11111111
821930,1480.873,11111111
821940,1480.573,11111111
821950,1481.414,11111111
821960,1481.935,11111111
821970,1481.816,11111111
821980,1481.933,11111111
821990,1481.746,11111111
822000,1481.480,11111111
822010,1482.491,11111111
822020,1482.293,11111111
822030,1481.760,11111111
822040,1481.396,11111111
822050,1481.136,11111111
822060,1480.782,11111111
822070,1481.016,11111111
822080,1481.077,11111111
822090,1481.728,11111111
822100,1481.790,11111111
822110,1482.707,11111111
822120,1482.663,11111111
822130,1481.092,11111111
822140,1482.030,11111111
822150,1481.954,11111111
822160,1481.376,11111111
822170,1481.490,11111111
822180,1481.640,11111111
822190,1481.937,11111111
822200,1481.952,11111111
822210,1482.101,11111111
822220,1482.562,11111111
822230,1481.736,11111111
822240,1481.887,11111111
822250,1481.287,11111111
822260,1482.049,11111111
822270,1481.971,11111111
822280,1480.771,11111111
822290,1481.052,11111111
822300,1481.047,11111111
822310,1481.324,11111111
822320,1481.285,11111111
822330,1481.703,11111111
822340,1481.663,11111111
822350,1481.149,11111111
822360,1481.301,11111111
822370,1480.703,11111111
822380,1480.327,11111111
822390,1480.003,11111111
822400,1480.311,11111111
822410,1480.649,11111111
822420,1480.546,11111111
822430,1480.833,11111111
822440,1482.119,11111111
822450,1481.434,11111111
822460,1480.566,11111111
822470,1481.003,11111111
822480,1480.985,11111111
822490,1481.685,11111111
822500,1482.345,11111111
822510,1481.686,11111111
822520,1482.023,11111111
822530,1481.046,11111111
822540,1481.353,11111111
822550,1480.888,11111111
822560,1480.178,11111111
822570,1481.729,11111111
822580,1481.528,11111111
822590,1480.950,11111111
822600,1481.080,11111111
822610,1480.886,11111111
822620,1481.299,11111111
822630,1481.713,11111111
822640,1480.895,11111111
822650,1481.106,11111111
822660,1481.524,11111111
822670,1482.057,11111111
822680,1480.886,11111111
822690,1482.698,11111111
822700,1482.170,11111111
822710,1483.236,11111111
822720,1483.734,11111111
822730,1483.125,11111111
822740,1482.943,11111111
822750,1483.269,11111111
822760,1482.340,11111111
822770,1482.308,11111111
822780,1481.544,11111111
822790,1481.385,11111111
822800,1481.759,11111111
822810,1482.045,11111111
822820,1482.903,11111111
822830,1483.037,11111111
822840,1482.597,11111111
822850,1481.943,11111111
822860,1481.432,11111111
822870,1482.101,11111111
822880,1481.946,11111111
822890,1482.412,11111111
822900,1481.912,11111111
822910,1482.603,11111111
822920,1482.872,11111111
822930,1482.694,11111111
822940,1482.800,11111111
822950,1482.262,11111111
822960,1482.727,11111111
822970,1482.158,11111111
822980,1481.901,11111111
822990,1482.238,11111111
823000,1481.293,11111111
823010,1481.632,11111111
823020,1481.986,11111111
823030,1481.968,11111111
823040,1482.346,11111111
823050,1482.287,11111111
823060,1481.979,11111111
823070,1482.219,11111111
823080,1481.994,11111111
823090,1482.624,11111111
823100,1482.329,11111111
823110,1481.783,11111111
823120,1481.638,11111111
823130,1481.457,11111111
823140,1481.617,11111111
823150,1481.760,11111111
823160,1482.488,11111111
823170,1483.340,11111111
823180,1482.975,11111111
823190,1482.598,11111111
823200,1483.064,11111111
823210,1482.304,11111111
823220,1482.687,11111111
823230,1482.740,11111111
823240,1482.698,11111111
823250,1482.477,11111111
823260,1481.958,11111111
823270,1481.455,11111111
823280,1481.534,11111111
823290,1481.055,11111111
823300,1481.278,11111111
823310,1481.333,11111111
823320,1481.307,11111111
823330,1480.931,11111111
823340,1481.830,11111111
823350,1481.575,11111111
823360,1481.140,11111111
823370,1481.678,11111111
823380,1481.443,11111111
823390,1481.542,11111111
823400,1481.821,11111111
823410,1481.109,11111111
823420,1481.659,11111111
823430,1481.589,11111111
823440,1481.304,11111111
823450,1482.009,11111111
823460,1481.612,11111111
823470,1481.241,11111111
823480,1481.678,11111111
823490,1482.302,11111111
823500,1481.700,11111111
823510,1482.063,11111111
823520,1481.941,11111111
823530,1482.210,11111111
823540,1482.672,11111111
823550,1482.391,11111111
823560,1482.608,11111111
823570,1482.854,11111111
823580,1483.456,11111111
823590,1482.589,11111111
823600,1482.624,11111111
823610,1482.307,11111111
823620,1481.624,11111111
823630,1481.924,11111111
823640,1481.991,11111111
823650,1481.689,11111111
823660,1481.801,11111111
823670,1482.324,11111111
823680,1481.853,11111111
823690,1482.033,11111111
823700,1481.985,11111111
823710,1482.712,11111111
823720,1482.882,11111111
823730,1483.086,11111111
823740,1483.152,11111111
823750,1482.435,11111111
823760,1482.070,11111111
823770,1480.306,11111111
823780,1481.039,11111111
823790,1481.797,11111111
823800,1481.279,11111111
823810,1482.545,11111111
823820,1482.399,11111111
823830,1482.491,11111111
823840,1482.378,11111111
823850,1481.938,11111111
823860,1481.818,11111111
823870,1480.905,11111111
823880,1481.525,11111111
823890,1481.786,11111111
823900,1482.006,11111111
823910,1482.946,11111111
823920,1483.692,11111111
823930,1483.059,11111111
823940,1483.367,11111111
823950,1483.356,11111111
823960,1482.163,11111111
823970,1481.817,11111111
823980,1481.717,11111111
823990,1481.739,11111111
824000,1481.329,11111111
824010,1481.891,11111111
824020,1482.219,11111111
824030,1481.726,11111111
824040,1481.394,11111111
824050,1481.801,11111111
824060,1481.685,11111111
824070,1481.883,11111111
824080,1482.431,11111111
824090,1482.182,11111111
824100,1482.148,11111111
824110,1481.826,11111111
824120,1481.661,11111111
824130,1482.231,11111111
824140,1481.649,11111111
824150,1482.402,11111111
824160,1482.726,11111111
824170,1481.945,11111111
824180,1480.947,11111111
824190,1481.808,11111111
824200,1481.508,11111111
824210,1481.938,11111111
824220,1482.599,11111111
824230,1481.686,11111111
824240,1481.785,11111111
824250,1481.555,11111111
824260,1481.356,11111111
824270,1482.281,11111111
824280,1481.692,11111111
824290,1482.441,11111111
824300,1482.216,11111111
824310,1482.149,11111111
824320,1482.089,11111111
824330,1481.764,11111111
824340,1481.628,11111111
824350,1481.660,11111111
824360,1482.180,11111111
824370,1481.690,11111111
824380,1482.371,11111111
824390,1482.019,11111111
824400,1482.539,11111111
824410,1482.879,11111111
824420,1482.788,11111111
824430,1481.963,11111111
824440,1481.925,11111111
824450,1481.213,11111111
824460,1481.817,11111111
824470,1481.909,11111111
824480,1482.685,11111111
824490,1481.993,11111111
824500,1481.591,11111111
824510,1482.081,11111111
824520,1481.805,11111111
824530,1481.742,11111111
824540,1481.691,11111111
824550,1480.932,11111111
824560,1481.577,11111111
824570,1481.702,11111111
824580,1481.969,11111111
824590,1481.667,11111111
824600,1481.570,11111111
824610,1481.218,11111111
824620,1480.610,11111111
824630,1480.868,11111111
824640,1481.537,11111111
824650,1482.168,11111111
824660,1481.890,11111111
824670,1481.370,11111111
824680,1481.408,11111111
824690,1481.189,11111111
824700,1481.216,11111111
824710,1480.949,11111111
824720,1481.631,11111111
824730,1481.476,11111111
824740,1481.029,11111111
824750,1481.721,11111111
824760,1481.969,11111111
824770,1481.318,11111111
824780,1481.260,11111111
824790,1480.823,11111111
824800,1481.745,11111111
824810,1481.422,11111111
824820,1481.813,11111111
824830,1481.461,11111111
824840,1481.840,11111111
824850,1482.041,11111111
824860,1481.925,11111111
824870,1481.552,11111111
824880,1481.974,11111111
824890,1481.750,11111111
824900,1481.335,11111111
824910,1481.379,11111111
824920,1480.559,11111111
824930,1480.919,11111111
824940,1481.621,11111111
824950,1481.227,11111111
824960,1480.238,11111111
824970,1480.581,11111111
824980,1481.157,11111111
824990,1481.271,11111111
825000,1481.452,11111111
825010,1481.513,11111111
825020,1480.724,11111111
825030,1480.407,11111111
825040,1480.772,11111111
825050,1481.740,11111111
825060,1481.449,11111111
825070,1481.810,11111111
825080,1481.659,11111111
825090,1482.563,11111111
825100,1482.001,11111111
825110,1482.392,11111111
825120,1482.207,11111111
825130,1482.440,11111111
825140,1482.777,11111111
825150,1482.982,11111111
825160,1482.783,11111111
825170,1483.276,11111111
825180,1482.714,11111111
825190,1482.186,11111111
825200,1481.838,11111111
825210,1481.568,11111111
825220,1481.007,11111111
825230,1481.791,11111111
825240,1480.566,11111111
825250,1480.870,11111111
825260,1480.810,11111111
825270,1480.827,11111111
825280,1481.527,11111111
825290,1481.673,11111111
825300,1481.318,11111111
825310,1481.804,11111111
825320,1482.517,11111111
825330,1482.542,11111111
825340,1482.613,11111111
825350,1482.745,11111111
825360,1481.993,11111111
825370,1482.248,11111111
825380,1481.952,11111111
825390,1481.024,11111111
825400,1480.437,11111111
825410,1481.810,11111111
825420,1481.884,11111111
825430,1481.834,11111111
825440,1481.218,11111111
825450,1481.372,11111111
825460,1481.346,11111111
825470,1481.663,11111111
825480,1481.944,11111111
825490,1483.137,11111111
825500,1482.917,11111111
825510,1482.778,11111111
825520,1483.089,11111111
825530,1483.551,11111111
825540,1481.889,11111111
825550,1481.757,11111111
825560,1481.439,11111111
825570,1481.332,11111111
825580,1480.649,11111111
825590,1480.955,11111111
825600,1480.877,11111111
825610,1480.366,11111111
825620,1481.043,11111111
825630,1481.050,11111111
825640,1480.493,11111111
825650,1480.120,11111111
825660,1480.135,11111111
825670,1479.754,11111111
825680,1479.779,11111111
825690,1480.393,11111111
825700,1481.146,11111111
825710,1480.670,11111111
825720,1479.647,11111111
825730,1480.033,11111111
825740,1479.940,11111111
825750,1480.098,11111111
825760,1479.882,11111111
825770,1480.722,11111111
825780,1481.007,11111111
825790,1480.631,11111111
825800,1481.293,11111111
825810,1481.361,11111111
825820,1481.379,11111111
825830,1480.807,11111111
825840,1481.659,11111111
825850,1481.081,11111111
825860,1481.604,11111111
