Timestamp(ms),Current(uA)
55980,12770.005
55990,12844.549
56000,12849.261
56010,12827.404
56020,12814.636
56030,12830.135
56040,12815.039
56050,12843.173
56060,12848.843
56070,12841.723
56080,12844.711
56090,12835.641
56100,12822.340
56110,12841.216
56120,12872.674
56130,12855.309
56140,12836.573
56150,12955.554
56160,13749.628
56170,14644.744
56180,14988.180
56190,15109.705
56200,15125.534
56210,15152.104
56220,15182.882
56230,15184.434
56240,15218.384
56250,15200.282
56260,15169.686
56270,15166.278
56280,15165.954
56290,15183.558
56300,15169.591
56310,15164.822
56320,15181.664
56330,15180.967
56340,15184.483
56350,15180.808
56360,14570.479
56370,14953.391
56380,15060.558
56390,15120.963
56400,15133.933
56410,15161.689
56420,15156.522
56430,15142.035
56440,15145.747
56450,15156.023
56460,15149.909
56470,15133.202
56480,15138.401
56490,15199.723
56500,15165.456
56510,15155.293
56520,15152.331
56530,15153.585
56540,15164.547
56550,15143.326
56560,14320.988
56570,13724.325
56580,13522.022
56590,13448.658
56600,13421.446
56610,13411.341
56620,13435.896
56630,13397.592
56640,13408.767
56650,13406.630
56660,13417.329
56670,13420.363
56680,13402.951
56690,13406.766
56700,13458.083
56710,13444.906
56720,13431.719
56730,13423.510
56740,13482.123
56750,13430.549
56760,13592.408
56770,14585.288
56780,14965.158
56790,15089.272
56800,15152.780
56810,15159.065
56820,15169.427
56830,15170.511
56840,15178.711
56850,15189.842
56860,15172.094
56870,15438.359
56880,15337.681
56890,15240.153
56900,15214.457
56910,15199.896
56920,15176.974
56930,15165.722
56940,15152.299
56950,15150.630
56960,14540.743
56970,14936.660
56980,15100.992
56990,15195.835
57000,15195.773
57010,15181.757
57020,15176.050
57030,15194.646
57040,15171.897
57050,15185.931
57060,15180.847
57070,15177.630
57080,15159.344
57090,15170.545
57100,15184.101
57110,15226.120
57120,15225.749
57130,15187.610
57140,15184.364
57150,15297.086
57160,13221.034
57170,12988.420
57180,12893.924
57190,12857.157
57200,12842.110
57210,12839.568
57220,12855.737
57230,12855.278
57240,12890.902
57250,12861.457
57260,12848.771
57270,12846.439
57280,12843.685
57290,12851.311
57300,12845.961
57310,12852.372
57320,12837.420
57330,12841.281
57340,12827.811
57350,12807.097
57360,12171.949
57370,12566.960
57380,12707.764
57390,12755.614
57400,12769.644
57410,12787.779
57420,12787.999
57430,12804.896
57440,12812.198
57450,12804.211
57460,12807.497
57470,12805.190
57480,12799.317
57490,12870.819
57500,12833.399
57510,12821.005
57520,12815.243
57530,12806.613
57540,12812.094
57550,12804.679
57560,12187.588
57570,12559.081
57580,12680.920
57590,12736.880
57600,12767.398
57610,12770.421
57620,12829.839
57630,12772.927
57640,12778.782
57650,12789.904
57660,12774.144
57670,12775.889
57680,12765.581
57690,12780.267
57700,12779.497
57710,12787.901
57720,12798.371
57730,12774.063
57740,12807.947
57750,12770.534
57760,12015.462
57770,11413.458
57780,11205.673
57790,11126.111
57800,11087.289
57810,11075.031
57820,11077.656
57830,11075.628
57840,11079.563
57850,11076.049
57860,11087.608
57870,11315.329
57880,11206.957
57890,11105.827
57900,11097.506
57910,11074.606
57920,11082.129
57930,11122.846
57940,11072.546
57950,11077.811
57960,11219.794
57970,12236.403
57980,11630.706
57990,11328.454
58000,11158.068
58010,11108.824
58020,11081.424
58030,11083.376
58040,11065.531
58050,11083.507
58060,11078.218
58070,11074.358
58080,11088.066
58090,11084.156
58100,11078.275
58110,11082.381
58120,11121.617
58130,11118.243
58140,11091.075
58150,11211.323
58160,12573.044
58170,13105.556
58180,13443.520
58190,14530.293
58200,13951.648
58210,13597.985
58220,13473.385
58230,13430.174
58240,13471.547
58250,13434.037
58260,13413.512
58270,13407.271
58280,13404.041
58290,13406.103
58300,13405.455
58310,13411.037
58320,13408.733
58330,13406.490
58340,13433.795
58350,13411.374
58360,13411.859
58370,13428.722
58380,13406.535
58390,13397.643
58400,13553.629
58410,14584.618
58420,13946.330
58430,13585.409
58440,13485.891
58450,13441.990
58460,13434.214
58470,13418.603
58480,13410.784
58490,13461.948
58500,13420.671
58510,13401.783
58520,13414.198
58530,13411.600
58540,13427.162
58550,13421.950
58560,13417.796
58570,13413.127
58580,13403.949
58590,13405.449
58600,13410.065
58610,13416.433
58620,13592.971
58630,14599.418
58640,13987.350
58650,13635.242
58660,13504.281
58670,13452.944
58680,13409.581
58690,13395.583
58700,13389.011
58710,13408.774
58720,13405.586
58730,13415.092
58740,13474.640
58750,13417.842
58760,13418.383
58770,13397.248
58780,13393.501
58790,13397.938
58800,13403.240
58810,13398.404
58820,13405.523
58830,13400.630
58840,13541.198
58850,14579.573
58860,13926.037
58870,13158.895
58880,13220.145
58890,13324.090
58900,13363.095
58910,13375.155
58920,13371.188
58930,13374.527
58940,13384.695
58950,13373.723
58960,13371.895
58970,13376.755
58980,13369.449
58990,13413.155
59000,13387.016
59010,13383.227
59020,13375.014
59030,13386.389
59040,13373.724
59050,13377.293
59060,13358.937
59070,13365.109
59080,14246.189
59090,14819.688
59100,15031.156
59110,15107.552
59120,15160.363
59130,15131.709
59140,15139.062
59150,15260.161
59160,13808.703
59170,13173.590
59180,12942.098
59190,12848.090
59200,12803.852
59210,12792.297
59220,12795.622
59230,12820.211
59240,12853.173
59250,12821.403
59260,12806.509
59270,12486.114
59280,12452.270
59290,12655.582
59300,12741.534
59310,12789.618
59320,12789.727
59330,12793.914
59340,12802.394
59350,12806.364
59360,12806.385
59370,12837.649
59380,12815.718
59390,12814.081
59400,12799.388
59410,12805.600
59420,12815.617
59430,12803.338
59440,12803.944
59450,12820.089
59460,12813.220
59470,12497.579
59480,12459.104
59490,12748.266
59500,12789.081
59510,12808.026
59520,12799.333
59530,12800.207
59540,12809.511
59550,12819.690
59560,12841.235
59570,12819.014
59580,12817.601
59590,12820.907
59600,12812.022
59610,12790.395
59620,12828.688
59630,12834.060
59640,12805.285
59650,12825.700
59660,12806.651
59670,12491.529
59680,12457.904
59690,12696.555
59700,12765.994
59710,12798.500
59720,12814.483
59730,12806.507
59740,12867.681
59750,12825.392
59760,12822.634
59770,12838.010
59780,12819.539
59790,12819.264
59800,12816.864
59810,12802.138
59820,12810.476
59830,12824.165
59840,12811.547
59850,12810.055
59860,12806.296
59870,12744.648
59880,12573.845
59890,12708.066
59900,12754.406
59910,12806.155
59920,12790.733
59930,12789.315
59940,12807.514
59950,12801.880
59960,12785.904
59970,12835.704
59980,12785.979
59990,12846.779
60000,12806.317
60010,12786.065
60020,12788.028
60030,12783.649
60040,12783.438
60050,12789.993
60060,12779.825
60070,12536.095
60080,11590.079
60090,11263.509
60100,11125.917
60110,11109.563
60120,11098.073
60130,11074.000
60140,11068.404
60150,11191.179
60160,12536.964
60170,13073.854
60180,13251.737
60190,13314.091
60200,13345.242
60210,13329.102
60220,13348.337
60230,13361.146
60240,13404.581
60250,13404.324
60260,13389.317
60270,13423.056
60280,14490.454
60290,14891.024
60300,15045.819
60310,15108.291
60320,15116.928
60330,15117.734
60340,15117.415
60350,15130.610
60360,15139.090
60370,15169.754
60380,15214.220
60390,15152.663
60400,15133.134
60410,15129.927
60420,15136.346
60430,15135.358
60440,15137.926
60450,15145.977
60460,15132.445
60470,14452.386
60480,14903.912
60490,15102.660
60500,15115.630
60510,15130.729
60520,15135.042
60530,15135.595
60540,15139.161
60550,15120.585
60560,15107.888
60570,15122.263
60580,15136.414
60590,15130.609
60600,15125.117
60610,15117.660
60620,15134.311
60630,15127.752
60640,15116.433
60650,15123.026
60660,15116.771
60670,14425.104
60680,14869.163
60690,15030.100
60700,15079.627
60710,15123.806
60720,15118.150
60730,15124.503
60740,15187.091
60750,15163.940
60760,15158.367
60770,15156.542
60780,15137.591
60790,15160.047
60800,15157.186
60810,15141.727
60820,15145.774
60830,15144.441
60840,15125.245
60850,15132.447
60860,15162.705
60870,14706.498
60880,14984.832
60890,15098.413
60900,15121.261
60910,15110.428
60920,15122.604
60930,15140.696
60940,15142.070
60950,15135.157
60960,15139.718
60970,15107.604
60980,15125.890
60990,15169.656
61000,15151.762
61010,15141.465
61020,15127.064
61030,15108.697
61040,15123.047
61050,15135.711
61060,15131.812
61070,14466.999
61080,14866.871
61090,15064.826
61100,15097.821
61110,15110.153
61120,15150.286
61130,15140.419
61140,15119.052
61150,15235.101
61160,13764.115
61170,13156.687
61180,12918.647
61190,12844.596
61200,12823.116
61210,12801.678
61220,12782.772
61230,12788.041
61240,12839.794
61250,12809.967
61260,12799.255
61270,12189.392
61280,11497.050
61290,11231.313
61300,11159.332
61310,11115.498
61320,11096.104
61330,11095.158
61340,11088.794
61350,11086.808
61360,11079.956
61370,11136.260
61380,11115.630
61390,11094.588
61400,11094.073
61410,11092.704
61420,11095.224
61430,11100.297
61440,11110.631
61450,11084.996
61460,11097.560
61470,11276.572
61480,12268.143
61490,11685.855
61500,11302.240
61510,11166.785
61520,11130.784
61530,11097.585
61540,11076.466
61550,11103.696
61560,11075.456
61570,11085.071
61580,11100.667
61590,11091.112
61600,11158.432
61610,11108.955
61620,11133.351
61630,11098.298
61640,11086.922
61650,11077.702
61660,11076.627
61670,11061.460
61680,11065.770
61690,11282.902
61700,12258.200
61710,11649.090
61720,11301.133
61730,11161.997
61740,11185.410
61750,11119.983
61760,11093.163
61770,11083.203
61780,11074.542
61790,11069.854
61800,11076.734
61810,11088.118
61820,11085.315
61830,11089.489
61840,11098.365
61850,11080.401
61860,11087.304
61870,11319.486
61880,11197.136
61890,11122.497
61900,11097.474
61910,11292.465
61920,12280.930
61930,11632.771
61940,11269.930
61950,11142.962
61960,11104.179
61970,11081.053
61980,11075.230
61990,11120.011
62000,11099.901
62010,11136.459
62020,11094.291
62030,11089.125
62040,11078.037
62050,11074.852
62060,11090.711
62070,11073.891
62080,11067.162
62090,11070.479
62100,11069.563
62110,11108.180
62120,11128.225
62130,11296.290
62140,12279.368
62150,11777.164
62160,12784.723
62170,13173.360
62180,13310.729
62190,13366.214
62200,13385.437
62210,13388.720
62220,13394.016
62230,13394.213
62240,13443.324
62250,13404.306
62260,13396.471
62270,13400.745
62280,13391.280
62290,13404.375
62300,13400.330
62310,13401.505
62320,13411.976
62330,13412.502
62340,13393.944
62350,13592.923
62360,14570.289
62370,14005.415
62380,13914.593
62390,13893.467
62400,13563.272
62410,13463.083
62420,13438.459
62430,13395.157
62440,13400.828
62450,13394.579
62460,13398.577
62470,13401.301
62480,13400.323
62490,13459.635
62500,13413.328
62510,13405.511
62520,13410.789
62530,13402.738
62540,13416.115
62550,13417.519
62560,13398.018
62570,13393.856
62580,13390.073
62590,13403.939
62600,14379.558
62610,14885.866
62620,15087.385
62630,15133.992
62640,15156.366
62650,15153.344
62660,15160.537
62670,15156.015
62680,15159.853
62690,15152.330
62700,15160.441
62710,15173.210
62720,15163.857
62730,15160.464
62740,15197.491
62750,15174.602
62760,15163.696
62770,15157.676
62780,15150.351
62790,14686.946
62800,14841.185
62810,15050.471
62820,15125.663
62830,15231.267
62840,15210.550
62850,15189.328
62860,15179.746
62870,15430.719
62880,15307.103
62890,15226.372
62900,15194.331
62910,15179.837
62920,15180.085
62930,15191.330
62940,15173.275
62950,15167.633
62960,15166.789
62970,15180.496
62980,15187.048
62990,14775.893
63000,14890.177
63010,15071.185
63020,15132.944
63030,15162.715
63040,15171.799
63050,15166.169
63060,15151.325
63070,15175.552
63080,15186.483
63090,15194.225
63100,15156.025
63110,15176.921
63120,15198.656
63130,15170.830
63140,15167.645
63150,15298.356
63160,13824.049
63170,13176.103
63180,12965.291
63190,12411.536
63200,12538.259
63210,12727.528
63220,12791.977
63230,12818.648
63240,12952.900
63250,12890.947
63260,12864.643
63270,12864.416
63280,12847.741
63290,12850.634
63300,12858.850
63310,12860.988
63320,12874.755
63330,12860.957
63340,12851.276
63350,12847.503
63360,12867.829
63370,12889.166
63380,12875.078
63390,12400.133
63400,12523.855
63410,12721.978
63420,12799.673
63430,12824.127
63440,12817.802
63450,12827.172
63460,12831.248
63470,12835.146
63480,12838.028
63490,12893.010
63500,12866.328
63510,12860.301
63520,12837.203
63530,12829.497
63540,12814.256
63550,12836.273
63560,12829.740
63570,12834.420
63580,12826.003
63590,12297.613
63600,11533.296
63610,11250.453
63620,11180.931
63630,11132.936
63640,11099.686
63650,11094.332
63660,11093.704
63670,11079.333
63680,11093.408
63690,11095.774
63700,11084.708
63710,11103.181
63720,11083.776
63730,11085.084
63740,11126.323
63750,11113.342
63760,11091.696
63770,11096.981
63780,11092.979
63790,11095.556
63800,12181.960
63810,12593.582
63820,12761.794
63830,12820.809
63840,12831.510
63850,12849.774
63860,12837.976
63870,13117.998
63880,13006.451
63890,12910.724
63900,12899.942
63910,12879.665
63920,12865.075
63930,12849.723
63940,12860.120
63950,12860.987
63960,12850.219
63970,12853.054
63980,12871.045
63990,12254.962
64000,12600.332
64010,12753.208
64020,12822.881
64030,12840.050
64040,12832.867
64050,12838.556
64060,12904.180
64070,12870.354
64080,12863.381
64090,12862.819
64100,12845.722
64110,12859.710
64120,12866.040
64130,12832.087
64140,12832.873
64150,12974.351
64160,14348.027
64170,14861.347
64180,15046.436
64190,14447.127
64200,14884.245
64210,15056.503
64220,15131.006
64230,15136.873
64240,15200.566
64250,15174.380
64260,15176.246
64270,15164.193
64280,15147.972
64290,15159.775
64300,15166.616
64310,15168.820
64320,15153.565
64330,15145.075
64340,15141.179
64350,15167.265
64360,15158.479
64370,15204.482
64380,15177.423
64390,14483.571
64400,14871.550
64410,15012.845
64420,15086.385
64430,15103.046
64440,15110.489
64450,15107.766
64460,15128.104
64470,15161.018
64480,15107.310
64490,15155.795
64500,15128.083
64510,15116.490
64520,15096.508
64530,15095.171
64540,15121.197
64550,15106.430
64560,15118.032
64570,15151.976
64580,15127.147
64590,14443.313
64600,14842.895
64610,14992.405
64620,15099.383
64630,15096.141
64640,15096.594
64650,15093.592
64660,15101.418
64670,15112.939
64680,15100.208
64690,15097.896
64700,15095.186
64710,15089.058
64720,15079.579
64730,15072.577
64740,15144.042
64750,15105.501
64760,15093.485
64770,15076.813
64780,15097.940
64790,14492.644
64800,13788.848
64810,13529.214
64820,13443.328
64830,13417.061
64840,13409.932
64850,13400.713
64860,13402.884
64870,13622.379
64880,13518.040
64890,13430.282
64900,13393.452
64910,13402.794
64920,13390.266
64930,13401.488
64940,13388.736
64950,13388.181
64960,13386.763
64970,13384.802
64980,13407.905
64990,13436.540
65000,14481.635
65010,14030.904
65020,13624.476
65030,13475.819
65040,13402.003
65050,13381.767
65060,13402.020
65070,13379.453
65080,13376.347
65090,13381.372
65100,13376.725
65110,13386.641
65120,13415.633
65130,13407.468
65140,13392.146
65150,13498.950
65160,12039.265
65170,11441.211
65180,11201.406
65190,11116.514
65200,11082.540
65210,11078.081
65220,12155.404
65230,11730.341
65240,11368.127
65250,11181.735
65260,11104.281
65270,11093.824
65280,11093.970
65290,11137.338
65300,11101.544
65310,11105.278
65320,11104.153
65330,11101.138
65340,11073.717
65350,11070.657
65360,11077.363
65370,11112.279
65380,11107.169
65390,11086.102
65400,11085.998
65410,11081.146
65420,11075.337
65430,11068.200
65440,12137.006
65450,11727.700
65460,11314.413
65470,11184.005
65480,11108.215
65490,11147.121
65500,11114.647
65510,11092.871
65520,11067.507
65530,11066.281
65540,11070.013
65550,11067.610
65560,11057.574
65570,11064.277
65580,11072.284
65590,11071.358
65600,11073.182
65610,11083.932
65620,11120.631
65630,11084.733
65640,11090.360
65650,11081.492
65660,12111.806
65670,11706.720
65680,11306.576
65690,11140.809
65700,11122.552
65710,11098.825
65720,11064.162
65730,11061.113
65740,11115.041
65750,11085.896
65760,11084.576
65770,11083.253
65780,11067.713
65790,11074.305
65800,11080.729
65810,11082.259
65820,11095.629
65830,11074.806
65840,11083.916
65850,11070.032
65860,11067.372
65870,11303.141
65880,12227.650
65890,11745.897
65900,11645.417
65910,11604.438
65920,11242.771
65930,11154.553
65940,11107.204
65950,11095.287
65960,11107.360
65970,11090.719
65980,11085.638
65990,11130.349
66000,11102.887
66010,11082.532
66020,11077.769
66030,11061.941
66040,11065.043
66050,11080.934
66060,11086.063
66070,11100.674
66080,11098.722
66090,11120.408
66100,11128.111
66110,11107.500
66120,11945.365
66130,12508.865
66140,12722.882
66150,12909.979
66160,14317.028
66170,14833.855
66180,15027.323
66190,15109.898
66200,15138.543
66210,15148.998
66220,15148.596
66230,15160.061
66240,15188.405
66250,15166.605
66260,15162.081
66270,15165.351
66280,15151.664
66290,15141.362
66300,15143.303
66310,14929.769
66320,14796.363
66330,14999.756
66340,15076.796
66350,15123.133
66360,15136.760
66370,15155.295
66380,15154.560
66390,15158.844
66400,15149.302
66410,15143.733
66420,15145.767
66430,15152.748
66440,15152.175
66450,15139.149
66460,15139.621
66470,15137.645
66480,15155.342
66490,15210.419
66500,15173.092
66510,14950.042
66520,14828.323
66530,15040.281
66540,15097.548
66550,15124.915
66560,15128.581
66570,15134.838
66580,15135.088
66590,15136.098
66600,15153.343
66610,15148.891
66620,15196.068
